"Step","Group: ERM_0_network_init - test_error","Group: ERM_0_network_init - test_error__MIN","Group: ERM_0_network_init - test_error__MAX","Group: IGA_0_network_init - test_error","Group: IGA_0_network_init - test_error__MIN","Group: IGA_0_network_init - test_error__MAX","Group: IB-IRM_0_network_init - test_error","Group: IB-IRM_0_network_init - test_error__MIN","Group: IB-IRM_0_network_init - test_error__MAX","Group: IRMv1_0_network_init - test_error","Group: IRMv1_0_network_init - test_error__MIN","Group: IRMv1_0_network_init - test_error__MAX","Group: IGA - test_error","Group: IGA - test_error__MIN","Group: IGA - test_error__MAX","Group: IB-IRM - test_error","Group: IB-IRM - test_error__MIN","Group: IB-IRM - test_error__MAX","Group: IRMv1 - test_error","Group: IRMv1 - test_error__MIN","Group: IRMv1 - test_error__MAX","Group: ERM - test_error","Group: ERM - test_error__MIN","Group: ERM - test_error__MAX","Group: ANDMask - test_error","Group: ANDMask - test_error__MIN","Group: ANDMask - test_error__MAX"
"3837","0.3711054025197961","0.0014999999742334087","0.45113333066304523","0","0","0","0.19112333237292964","0","0.45113333066304523","0.45432333300511035","0.4316333333651225","0.4842333396275838","0.000003809523782581978","0","0.00016666666973227015","0.21498317410488","0","0.47620001435279846","0.43051237900880474","0.00009999999747378752","0.48669999837875366","0.37403003058224155","0","0.45113333066304523","","",""
"3838","0.3710860333427457","0.0014999999742334087","0.45113333066304523","0","0","0","0.1972016657366718","0","0.45113333066304523","0.4543199996153513","0.4316333333651225","0.48416667183240253","0.000003809523782581978","0","0.00016666666973227015","0.2113352376599712","0","0.476800004641215","0.4305266649176097","0.00009999999747378752","0.48669999837875366","0.3740191393733185","0","0.45113333066304523","","",""
"3839","0.37106711430074457","0.0014999999742334087","0.45113333066304523","0","0","0","0.19176166588743707","0","0.45113333066304523","0.4543266663948694","0.43166667222976685","0.4842666685581207","0.000003809523782581978","0","0.00016666666973227015","0.2122546025333114","0","0.47620001435279846","0.43051904564640703","0.00009999999747378752","0.4867333273092906","0.37400626811343357","0","0.45113333066304523","","",""
"3840","0.37105134840234505","0.0014999999742334087","0.45113333066304523","0","0","0","0.20378333298467624","0","0.45113333066304523","0.45432000011205675","0.43166667222976685","0.48416667183240253","0.000003809523782581978","0","0.00016666666973227015","0.21208349133803336","0","0.5487333337465922","0.4305174584180121","0.00009999999747378752","0.48669999837875366","0.37399240659715816","0","0.45113333066304523","","",""
"3841","0.37103468196535766","0.0014999999742334087","0.45113333066304523","0","0","0","0.1916083325359068","0","0.45113333066304523","0.45432499994834263","0.43166667222976685","0.4842666685581207","0.0000034920634038465483","0","0.00013333332996505","0.20933047536301366","0","0.47620001435279846","0.43052698210492063","0.00009999999747378752","0.4867333273092906","0.37398184571267656","0","0.45113333066304523","","",""
"3842","0.37101711440246166","0.0014999999742334087","0.45113333066304523","0","0","0","0.20097999920253642","0","0.45113333066304523","0.45432000011205675","0.43166667222976685","0.48416667183240253","0.0000034920634038465483","0","0.00013333332996505","0.21186730117035377","0","0.5488666792710623","0.4305111091041853","0.00009999999747378752","0.486733337243398","0.37396996427425755","0","0.45113333066304523","","",""
"3843","0.37099729457435904","0.0014999999742334087","0.45113333066304523","0","0","0","0.19068166574276502","0","0.45113333066304523","0.4543249994516373","0.43166666229565936","0.4842666685581207","0.0000034920634038465483","0","0.00013333332996505","0.21084603118460293","0","0.47620001435279846","0.4305234900296212","0.00009999999747378752","0.4867333273092906","0.37395742312442554","0","0.45113333066304523","","",""
"3844","0.3709842312398263","0.0014999999742334087","0.45113333066304523","0","0","0","0.19230833302863176","0","0.45113333066304523","0.4543183331688245","0.43166666229565936","0.48416667183240253","0.0000034920634038465483","0","0.00013333332996505","0.21127936430506414","0","0.47620001435279846","0.4305149186924812","0.00009999999747378752","0.48676666617393494","0.3739432315726338","0","0.45113333066304523","","",""
"3845","0.3709657629453658","0.0014999999742334087","0.45113333066304523","0","0","0","0.19447166561452228","0","0.45113333066304523","0.45432333300511035","0.43166666229565936","0.4842666685581207","0.0000034920634038465483","0","0.00013333332996505","0.21066380919450198","0","0.47620001435279846","0.43051428381385515","0.00009999999747378752","0.48669999837875366","0.37393366068097533","0","0.45113333066304523","","",""
"3846","0.37094639361729015","0.0014999999742334087","0.45113333066304523","0","0","0","0.19313499979555976","0","0.45113333066304523","0.45432333300511035","0.43166666229565936","0.4842666685581207","0.0000034920634038465483","0","0.00013333332996505","0.21114984048257432","0","0.47620001435279846","0.43051777598376517","0.00009999999747378752","0.4867333273092906","0.3739234298473784","0","0.45113333066304523","","",""
"3847","0.3709292764117863","0.0014999999742334087","0.45113333066304523","0","0","0","0.19540166629594752","0","0.45113333066304523","0.4543199996153513","0.43166666229565936","0.48420000076293945","0.0000034920634038465483","0","0.00013333332996505","0.21042222197824487","0","0.49859999616940814","0.43051079183316626","0.00009999999747378752","0.48669999837875366","0.37390989818488846","0","0.45113333066304523","","",""
"3848","0.3709157629380092","0.0014999999742334087","0.45113333066304523","0","0","0","0.1948266658557259","0","0.45113333066304523","0.4543216665585835","0.4316333333651225","0.4842666685581207","0.0000034920634038465483","0","0.00013333332996505","0.2105911104080621","0","0.47620001435279846","0.43052095059868584","0.00009999999747378752","0.48676665623982746","0.37389669699783423","0","0.45113333066304523","","",""
"3849","0.3709040510616061","0.0014999999742334087","0.45113333066304523","0","0","0","0.18732999910632014","0","0.45113333066304523","0.45431666672229765","0.4316333333651225","0.48416667183240253","0.0000034920634038465483","0","0.00013333332996505","0.2109558724595228","0","0.47620001435279846","0.43051015695440137","0.00009999999747378752","0.486733337243398","0.37388646598903796","0","0.45113333066304523","","",""
"3850","0.37088918609613825","0.0014999999742334087","0.45113333066304523","0","0","0","0.20235333253961776","0","0.45113333066304523","0.4543216665585835","0.4316333333651225","0.4842666685581207","0.0000034920634038465483","0","0.00013333332996505","0.2100050789071939","0","0.47620001435279846","0.4305146015267673","0.00009999999747378752","0.48669999837875366","0.37387590491398864","0","0.45113333066304523","","",""
"3851","0.37087297008366527","0.0014999999742334087","0.45113333066304523","0","0","0","0.1847583323808067","0","0.45113333066304523","0.4543183331688245","0.4316333333651225","0.48416667183240253","0.0000034920634038465483","0","0.00013333332996505","0.2118790470291897","0","0.47620001435279846","0.430510156912478","0.00009999999747378752","0.486733337243398","0.3738627037330817","0","0.45113333066304523","","",""
"3852","0.3708590060259582","0.0014999999742334087","0.45113333066304523","0","0","0","0.20797333247513355","0","0.45113333066304523","0.4543249994516373","0.4316333333651225","0.4842666685581207","0.0000034920634038465483","0","0.00013333332996505","0.20970317394325283","0","0.47620001435279846","0.43050539493242057","0.00009999999747378752","0.4866666595141093","0.3738478521256257","0","0.45113333066304523","","",""
"3853","0.3708414385008187","0.0014999999742334087","0.45113333066304523","0","0","0","0.1847933323931405","0","0.45113333066304523","0.4543199996153513","0.43160000443458557","0.48420000076293945","0.0000034920634038465483","0","0.00013333332996505","0.21066063420608216","0","0.47620001435279846","0.4305142835933359","0.00009999999747378752","0.4866666595141093","0.3738366311117116","0","0.45113333066304523","","",""
"3854","0.3708229701727971","0.0014999999742334087","0.45113333066304523","0","0","0","0.2066966654075562","0","0.45113333066304523","0.45432499994834263","0.43160000443458557","0.4842666685581207","0.000003174603094405953","0","0.00013333332996505","0.2105003171789345","0","0.47620001435279846","0.43050380732551413","0.00009999999747378752","0.48676666617393494","0.37382375987718447","0","0.45113333066304523","","",""
"3855","0.37080945679131316","0.0014999999742334087","0.45113333066304523","0","0","0","0.19021666584837177","0","0.45113333066304523","0.45432499994834263","0.43160000443458557","0.4842666685581207","0.000003174603094405953","0","0.00013333332996505","0.2095780947107067","0","0.47620001435279846","0.43050888658735453","0.00009999999747378752","0.48676666617393494","0.3738131988943454","0","0.45113333066304523","","",""
"3856","0.37079504236362865","0.0014999999742334087","0.45113333066304523","0","0","0","0.20626666511076713","0","0.45113333066304523","0.45432499994834263","0.43160000443458557","0.4842666685581207","0.000003174603094405953","0","0.00013333332996505","0.21161460243768354","0","0.47620001435279846","0.4305057119304411","0.00009999999747378752","0.48676666617393494","0.3737990073210379","0","0.45113333066304523","","",""
"3857","0.3707761233845547","0.0014999999742334087","0.45113333066304523","0","0","0","0.18664333237635827","0","0.45113333066304523","0.4543233335018158","0.43160000443458557","0.4842666685581207","0.000003174603094405953","0","0.00013333332996505","0.20945745960794035","0","0.47620001435279846","0.4305038076093457","0.00009999999747378752","0.48670000831286114","0.3737861361602789","0","0.45113333066304523","","",""
"3858","0.3707612584945995","0.0014999999742334087","0.45113333066304523","0","0","0","0.18907499945974754","0","0.45113333066304523","0.45432000011205675","0.43160000443458557","0.48420000076293945","0.000003174603094405953","0","0.00013333332996505","0.21023142780925677","0","0.47620001435279846","0.4305076168191997","0.00009999999747378752","0.48676666617393494","0.3737709544404647","0","0.45113333066304523","","",""
"3859","0.3707391864054851","0.0014999999742334087","0.45113333066304523","0","0","0","0.20419833225399397","0","0.45113333066304523","0.4543233335018158","0.43160000443458557","0.4842666685581207","0.000003174603094405953","0","0.00013333332996505","0.21111206277208913","0","0.47620001435279846","0.4304990455766704","0.00009999999747378752","0.486733337243398","0.37375676313764034","0","0.45113333066304523","","",""
"3860","0.37072342085947785","0.0014999999742334087","0.45113333066304523","0","0","0","0.18721166568914974","0","0.45113333066304523","0.45432000011205675","0.43160000443458557","0.48420000076293945","0.000003174603094405953","0","0.00013333332996505","0.2097250786691484","0","0.5012333194414774","0.43050412483851075","0.00009999999747378752","0.48666666944821674","0.37373993126790755","0","0.45113333066304523","","",""
"3861","0.37070945678499023","0.0014999999742334087","0.45113333066304523","0","0","0","0.20391499916707595","0","0.45113333066304523","0.45432666689157486","0.43166667222976685","0.4842666685581207","0.000003174603094405953","0","0.00013333332996505","0.2113168246697612","0","0.47620001435279846","0.4304955532175393","0.00009999999747378752","0.48639999826749164","0.37372904019729963","0","0.45113333066304523","","",""
"3862","0.3706923397137311","0.0014999999742334087","0.45113333066304523","0","0","0","0.18939499915541094","0","0.45113333066304523","0.45432333300511046","0.4316333333651225","0.4842333296934764","0.000003174603094405953","0","0.00013333332996505","0.20977618993185582","0","0.47620001435279846","0.4304993629950565","0.00009999999747378752","0.48676666617393494","0.37372078948459064","0","0.45113333066304523","","",""
"3863","0.37067927637080816","0.0014999999742334087","0.45113333066304523","0","0","0","0.18706166623160245","0","0.45113333066304523","0.45432499994834263","0.4316333333651225","0.4842666685581207","0.000003174603094405953","0","0.00013333332996505","0.2095561897257871","0","0.47620001435279846","0.4304946010569917","0.00009999999747378752","0.4862333337465922","0.37370791830538963","0","0.45113333066304523","","",""
"3864","0.37066621348935125","0.0014999999742334087","0.45113333066304523","0","0","0","0.2041216656971907","0","0.45113333066304523","0.4543216660618782","0.4316333333651225","0.4842666685581207","0.000003174603094405953","0","0.00013333332996505","0.21086571368800897","0","0.47620001435279846","0.4305060297272694","0.00009999999747378752","0.4874666730562846","0.3736963671944858","0","0.45113333066304523","","",""
"3865","0.37064819549355077","0.0014999999742334087","0.45113333066304523","0","0","0","0.18636999911650493","0","0.45113333066304523","0.4543216660618782","0.4316333333651225","0.4842666685581207","0.0000028571427849653574","0","0.00013333332996505","0.20814952337322104","0","0.47620001435279846","0.4304930139650614","0.00009999999747378752","0.4860999981562297","0.3736861361149951","0","0.45113333066304523","","",""
"3866","0.3706310783887305","0.0014999999742334087","0.45113333066304523","0","0","0","0.19505666618182055","0","0.45113333066304523","0.45431999911864596","0.4315999945004781","0.4842666685581207","0.0000028571427849653574","0","0.00013333332996505","0.21092603089932777","0","0.47620001435279846","0.430505077093669","0.00009999999747378752","0.4875666598478953","0.37367590518918803","0","0.45113333066304523","","",""
"3867","0.3706153125826242","0.0014999999742334087","0.45113333066304523","0","0","0","0.19761499910903998","0","0.45113333066304523","0.45431666523218156","0.4315999945004781","0.4842333296934764","0.0000028571427849653574","0","0.00013333332996505","0.2097663486870245","0","0.47620001435279846","0.43047872805625637","0.00009999999747378752","0.4860999981562297","0.37366270376546107","0","0.45113333066304523","","",""
"3868","0.37059999728493515","0.0014999999742334087","0.45113333066304523","0","0","0","0.18644999908465254","0","0.45113333066304523","0.45431833217541373","0.4315999945004781","0.4842666685581207","0.0000028571427849653574","0","0.00013333332996505","0.2098692056014283","0","0.47620001435279846","0.43051237856804336","0.00009999999747378752","0.48846666018168133","0.3736501624834611","0","0.45113333066304523","","",""
"3869","0.3705846820711491","0.0014999999742334087","0.45113333066304523","0","0","0","0.20093666548831002","0","0.45113333066304523","0.45431666523218156","0.4315999945004781","0.4842333296934764","0.0000028571427849653574","0","0.00013333332996505","0.212006348754221","0","0.5488000015417734","0.43045555320270434","0.00009999999747378752","0.4860999981562297","0.3736359712113735","0","0.45113333066304523","","",""
"3870","0.3705716189673495","0.0014999999742334087","0.45113333066304523","0","0","0","0.19012833240158217","0","0.45113333066304523","0.45431833217541373","0.4315999945004781","0.4842666685581207","0.0000028571427849653574","0","0.00013333332996505","0.20947872941418721","0","0.47620001435279846","0.4305177753428804","0.00009999999747378752","0.4888333280881246","0.37362970055807876","0","0.45113333066304523","","",""
"3871","0.37055450179540683","0.0014999999742334087","0.45113333066304523","0","0","0","0.18785833242642794","0","0.45113333066304523","0.45431666523218156","0.4315999945004781","0.4842333296934764","0.0000028571427849653574","0","0.00013333332996505","0.21185777748039625","0","0.5488666792710623","0.43044412462703724","0.00009999999747378752","0.4860999981562297","0.3736151792043697","0","0.45113333066304523","","",""
"3872","0.3705432404106405","0.0014999999742334087","0.45113333066304523","0","0","0","0.20076499955054414","0","0.45113333066304523","0.45431833217541373","0.4315999945004781","0.4842666685581207","0.000002539682475524762","0","0.00013333332996505","0.2100199992842611","0","0.47620001435279846","0.4305193630024739","0.00009999999747378752","0.4889666736125946","0.3736013177741571","0","0.45113333066304523","","",""
"3873","0.3705261233142105","0.0014999999742334087","0.45113333066304523","0","0","0","0.1874449990538172","0","0.45113333066304523","0.45431999911864596","0.4315999945004781","0.4842333296934764","0.000002539682475524762","0","0.00013333332996505","0.21131460287646084","0","0.5488666792710623","0.43046539478105167","0.00009999999747378752","0.4860999981562297","0.3735887764798625","0","0.45113333066304523","","",""
"3874","0.37050900656178254","0.0014999999742334087","0.45113333066304523","0","0","0","0.19240666571846915","0","0.45113333066304523","0.4543216660618782","0.4315999945004781","0.4842666685581207","0.000002539682475524762","0","0.00013333332996505","0.21033650739192364","0","0.47620001435279846","0.4304990453874493","0.00009999999747378752","0.487633337577184","0.3735765652233894","0","0.45113333066304523","","",""
"3875","0.370490988280712","0.0014999999742334087","0.45113333066304523","0","0","0","0.197059999107781","0","0.45113333066304523","0.45432499994834263","0.43166667222976685","0.4842666685581207","0.000002539682475524762","0","0.00013333332996505","0.21001142824952393","0","0.47620001435279846","0.4304917438711283","0.00009999999747378752","0.48686667283376056","0.3735620438358701","0","0.45113333066304523","","",""
"3876","0.37047657356356234","0.0014999999742334087","0.45113333066304523","0","0","0","0.18697999903937065","0","0.45113333066304523","0.4543266663948695","0.43170000116030377","0.4842666685581207","0.000002539682475524762","0","0.00013333332996505","0.20989999958163388","0","0.47620001435279846","0.43046983916417336","0.00009999999747378752","0.4860999981562297","0.3735495024985441","0","0.45113333066304523","","",""
"3877","0.37046486182140387","0.0014999999742334087","0.45113333066304523","0","0","0","0.19658666582945447","0","0.45113333066304523","0.4543266663948695","0.43170000116030377","0.4842666685581207","0.000002539682475524762","0","0.00013333332996505","0.21128920587077668","0","0.47620001435279846","0.4305101563135627","0.00009999999747378752","0.48863332470258075","0.373536961302607","0","0.45113333066304523","","",""
"3878","0.37044369088756396","0.0014999999742334087","0.45113333066304523","0","0","0","0.19257333259192824","0","0.45113333066304523","0.4543266663948695","0.43170000116030377","0.4842666685581207","0.000002222222166084167","0","0.00013333332996505","0.21047428495168408","0","0.5470999876658121","0.4304565056997476","0.00009999999747378752","0.4860999981562297","0.37352508029142834","0","0.45113333066304523","","",""
"3879","0.37042792520731205","0.0014999999742334087","0.45113333066304523","0","0","0","0.1878616657875682","0","0.45113333066304523","0.4543266663948695","0.43170000116030377","0.4842666685581207","0.000002222222166084167","0","0.00013333332996505","0.21329936440359598","0","0.47620001435279846","0.4304930136392831","0.00009999999747378752","0.48723334074020386","0.3735118788246699","0","0.45113333066304523","","",""
"3880","0.3704108081360529","0.0014999999742334087","0.45113333066304523","0","0","0","0.19789166576689848","0","0.45113333066304523","0.4543249994516373","0.43170000116030377","0.4842333296934764","0.000002222222166084167","0","0.00013333332996505","0.21061238050523173","0","0.5187333325544993","0.43048539455730156","0.00009999999747378752","0.486733337243398","0.37350065753719913","0","0.45113333066304523","","",""
"3881","0.3703968442293712","0.0014999999742334087","0.45113333066304523","0","0","0","0.18957333234211546","0","0.45116665959358215","0.45432833284139634","0.43170000116030377","0.4842666685581207","0.000002222222166084167","0","0.00013333332996505","0.21550476126246224","0","0.47620001435279846","0.43048158515822654","0.00009999999747378752","0.4862333337465922","0.37349273685693263","0","0.45113333066304523","","",""
"3882","0.3703797271665023","0.0014999999742334087","0.45113333066304523","0","0","0","0.1904449988856262","0","0.45113333066304523","0.454328332344691","0.43173333009084064","0.4842333296934764","0.000002222222166084167","0","0.00013333332996505","0.21301777731894694","0","0.47620001435279846","0.43049142645274224","0.00009999999747378752","0.48740000526110333","0.3734811855923452","0","0.45113333066304523","","",""
"3883","0.3703590064054679","0.0014999999742334087","0.45113333066304523","0","0","0","0.1974133324045397","0","0.45116665959358215","0.45432999928792317","0.43173333009084064","0.4842666685581207","0.000002222222166084167","0","0.00013333332996505","0.21483396716542452","0","0.47620001435279846","0.4304679344646358","0.00009999999747378752","0.4860999981562297","0.3734686441382198","0","0.45113333066304523","","",""
"3884","0.37034008727536866","0.0014999999742334087","0.45113333066304523","0","0","0","0.18824499904876577","0","0.45113333066304523","0.454328332344691","0.43173333009084064","0.4842333296934764","0.000002222222166084167","0","0.00013333332996505","0.21460730097970787","0","0.5465999941031138","0.4304911090343562","0.00009999999747378752","0.4874333341916402","0.3734547830399636","0","0.45113333066304523","","",""
"3885","0.37032387101957714","0.0014999999742334087","0.45113333066304523","0","0","0","0.19919499947851974","0","0.45113333066304523","0.45432999928792317","0.43173333009084064","0.4842666685581207","0.000002222222166084167","0","0.00013333332996505","0.2162615866290815","0","0.47620001435279846","0.4304822200896093","0.00009999999747378752","0.48666666944821674","0.3734409215113936","0","0.45113333066304523","","",""
"3886","0.3703049523928955","0.0014999999742334087","0.45113333066304523","0","0","0","0.19697499905863275","0","0.45113333066304523","0.454328332344691","0.43173333009084064","0.4842333296934764","0.000002222222166084167","0","0.00013333332996505","0.2142428567826595","0","0.5488000015417734","0.4304806328084579","0.00009999999747378752","0.4861999948819478","0.37342871029564667","0","0.45113333066304523","","",""
"3887","0.37029324054166324","0.0014999999742334087","0.45113333066304523","0","0","0","0.20795333285362477","0","0.47260000308354694","0.45432999928792317","0.43173333009084064","0.4842666685581207","0.000002222222166084167","0","0.00013333332996505","0.21712222148951635","0","0.47620001435279846","0.4304885694980466","0.00009999999747378752","0.48733333746592206","0.37341583885825713","0","0.45113333066304523","","",""
"3888","0.37027792542856075","0.0014999999742334087","0.45113333066304523","0","0","0","0.2134749989940853","0","0.45113333066304523","0.454328332344691","0.43173333009084064","0.4842333296934764","0.0000019047618566435715","0","0.00013333332996505","0.2128203169351012","0","0.5329999923706055","0.43046539483371576","0.00009999999747378752","0.4860999981562297","0.37340296764831943","0","0.45113333066304523","","",""
"3889","0.3702644119296128","0.0014999999742334087","0.45113333066304523","0","0","0","0.21600333333456848","0","0.5029333432515463","0.4543333331743876","0.4318000078201294","0.4842666685581207","0.0000019047618566435715","0","0.00013333332996505","0.21403460246718675","0","0.47620001435279846","0.43048983898236975","0.00009999999747378752","0.4877000053723653","0.37338943649644324","0","0.45113333066304523","","",""
"3890","0.3702495471906829","0.0014999999742334087","0.45113333066304523","0","0","0","0.21085499865475868","0","0.45113333066304523","0.4543316662311554","0.4318000078201294","0.4842333296934764","0.0000019047618566435715","0","0.00013333332996505","0.21220507854399434","0","0.47620001435279846","0.43048031520085067","0.00009999999747378752","0.486733337243398","0.37337722514852845","0","0.45113333066304523","","",""
"3891","0.370235583137171","0.0014999999742334087","0.45113333066304523","0","0","0","0.2144499985053699","0","0.4553666611512502","0.45433499962091445","0.4318333367506663","0.4842666685581207","0.0000019047618566435715","0","0.00013333332996505","0.2179501581783008","0","0.5384666721026102","0.43047555322086245","0.000066666664982525","0.48639999826749164","0.37336567416364513","0","0.45113333066304523","","",""
"3892","0.3702252225762625","0.0014999999742334087","0.45113333066304523","0","0","0","0.1896966657077428","0","0.45113333066304523","0.4543316662311554","0.4318000078201294","0.4842333296934764","0.0000019047618566435715","0","0.00013333332996505","0.21291650724082173","0","0.47620001435279846","0.4304885691722916","0.000066666664982525","0.48769999543825787","0.37335313272181436","0","0.45113333066304523","","",""
"3893","0.3702099072534026","0.0014999999742334087","0.45113333066304523","0","0","0","0.19198999898690092","0","0.45113333066304523","0.4543333331743876","0.4318000078201294","0.4842666685581207","0.0000019047618566435715","0","0.00013333332996505","0.21595047559343833","0","0.47620001435279846","0.4304688867724813","0.000066666664982525","0.4860999981562297","0.3733425716037337","0","0.45113333066304523","","",""
"3894","0.37018963724410403","0.0014999999742334087","0.45113333066304523","0","0","0","0.2046683325945196","0","0.45113333066304523","0.4543299992879232","0.43176666895548504","0.4842333296934764","0.0000019047618566435715","0","0.00013333332996505","0.2101260307562095","0","0.47620001435279846","0.43047999783515184","0.000066666664982525","0.48723334074020386","0.37332871033949927","0","0.45113333066304523","","",""
"3895","0.3701779254599942","0.0014999999742334087","0.45113333066304523","0","0","0","0.197901665551035","0","0.45113333066304523","0.45433166573445005","0.4317999978860219","0.4842333296934764","0.0000019047618566435715","0","0.00013333332996505","0.21437079293557734","0","0.47620001435279846","0.4304736488051567","0.000066666664982525","0.486733337243398","0.37331814939661795","0","0.45113333066304523","","",""
"3896","0.3701639614610192","0.0014999999742334087","0.45113333066304523","0","0","0","0.2084183325233122","0","0.45246665676434833","0.4543299987912178","0.4317999978860219","0.4842333296934764","0.0000019047618566435715","0","0.00013333332996505","0.21511079277517547","0","0.5032666623592377","0.43046952160925345","0.000066666664982525","0.48633333047231037","0.3733032978137513","0","0.45113333066304523","","",""
"3897","0.3701486461717205","0.0014999999742334087","0.45113333066304523","0","0","0","0.19215333248127237","0","0.45113333066304523","0.4543299987912178","0.4317999978860219","0.4842333296934764","0.0000019047618566435715","0","0.00013333332996505","0.2133695231472503","0","0.47620001435279846","0.4304834900050619","0.000066666664982525","0.487633337577184","0.37329207664000635","0","0.45113333066304523","","",""
"3898","0.37013288056698124","0.0014999999742334087","0.45113333066304523","0","0","0","0.1900683325944556","0","0.45113333066304523","0.4543299987912178","0.4317999978860219","0.4842333296934764","0.0000019047618566435715","0","0.00013333332996505","0.212137777008239","0","0.47620001435279846","0.4304663472361717","0.000066666664982525","0.4860999981562297","0.3732828355963702","0","0.45113333066304523","","",""
"3899","0.37011891645893247","0.0014999999742334087","0.45113333066304523","0","0","0","0.1996683326907563","0","0.45113333066304523","0.4543299987912178","0.4317999978860219","0.4842333296934764","0.0000019047618566435715","0","0.00013333332996505","0.20937364994551022","0","0.47620001435279846","0.43047269636077745","0.000066666664982525","0.4866333305835724","0.3732689742829571","0","0.45113333066304523","","",""
"3900","0.3701067540237703","0.0014999999742334087","0.45113333066304523","0","0","0","0.1931133323862014","0","0.45113333066304523","0.45433166573445005","0.4318333367506663","0.4842333296934764","0.0000019047618566435715","0","0.00013333332996505","0.21510539592935748","0","0.47620001435279846","0.4304704741482433","0.000066666664982525","0.48669999837875366","0.37326105347359645","0","0.45113333066304523","","",""
"3901","0.3700932407010184","0.0014999999742334087","0.45113333066304523","0","0","0","0.19709500001893807","0","0.45113333066304523","0.45433166573445005","0.4318333367506663","0.4842333296934764","0.0000019047618566435715","0","0.00013333332996505","0.21320476109628084","0","0.47620001435279846","0.43046666474916834","0.000066666664982525","0.4863000015417735","0.3732491722564818","0","0.45113333066304523","","",""
"3902","0.3700774749033025","0.0014999999742334087","0.45113333066304523","0","0","0","0.19365499904852188","0","0.45113333066304523","0.45433166573445005","0.4318333367506663","0.4842333296934764","0.0000015873015472029762","0","0.00013333332996505","0.21460825327900693","0","0.47620001435279846","0.4304771407858456","0.000066666664982525","0.4872999886671702","0.3732386111875799","0","0.45113333066304523","","",""
"3903","0.37006261008885993","0.0014999999742334087","0.45113333066304523","0","0","0","0.1900149991007008","0","0.45113333066304523","0.45433166573445005","0.4318333367506663","0.4842333296934764","0.0000015873015472029762","0","0.00013333332996505","0.21214571365267063","0","0.47620001435279846","0.4304631725792583","0.000066666664982525","0.48616666595141095","0.37322871042330985","0","0.45113333066304523","","",""
"3904","0.3700495469640846","0.0014999999742334087","0.45113333066304523","0","0","0","0.19737333295718903","0","0.45113333066304523","0.4543333326776823","0.4318333367506663","0.4842333296934764","0.0000015873015472029762","0","0.00013333332996505","0.21251841206297578","0","0.47620001435279846","0.43046856944870576","0.000066666664982525","0.48666666944821674","0.3732161689630369","0","0.45113333066304523","","",""
"3905","0.37003918661293334","0.0014999999742334087","0.45113333066304523","0","0","0","0.19260999903478176","0","0.45113333066304523","0.4543333326776823","0.4318333367506663","0.4842333296934764","0.0000015873015472029762","0","0.00013333332996505","0.2181599993575391","0","0.47620001435279846","0.430467617098937","0.000066666664982525","0.48669999837875366","0.3732029676345937","0","0.45113333066304523","","",""
"3906","0.3700288261778793","0.0014999999742334087","0.45113333066304523","0","0","0","0.19150499920542643","0","0.45113333066304523","0.4543333326776823","0.4318333367506663","0.4842333296934764","0.0000015873015472029762","0","0.00013333332996505","0.21429238019553595","0","0.47620001435279846","0.4304660298177856","0.000066666664982525","0.48639999826749164","0.37319207637341817","0","0.45113333066304523","","",""
"3907","0.370013060371773","0.0014999999742334087","0.45113333066304523","0","0","0","0.19302666557935788","0","0.45113333066304523","0.45433499962091445","0.43186667561531067","0.4842333296934764","0.0000015873015472029762","0","0.00013333332996505","0.2155999993195152","0","0.47620001435279846","0.4304644426312448","0.000066666664982525","0.48663334051767987","0.37317986524066044","0","0.45113333066304523","","",""
"3908","0.3700004475372674","0.0014999999742334087","0.45113333066304523","0","0","0","0.19176833235045102","0","0.45113333066304523","0.45433499962091445","0.43186667561531067","0.4842333296934764","0.0000015873015472029762","0","0.00013333332996505","0.2165193641399834","0","0.47620001435279846","0.4304606329483382","0.000066666664982525","0.4862666726112366","0.3731679840542825","0","0.45113333066304523","","",""
"3909","0.3699806278434093","0.0014999999742334087","0.45113333066304523","0","0","0","0.19385666569857374","0","0.45116665959358215","0.4543333331743876","0.43183334668477374","0.4842333296934764","0.0000015873015472029762","0","0.00013333332996505","0.21801269766978548","0","0.47620001435279846","0.4304660296285645","0.000066666664982525","0.48666666944821674","0.37315742318824285","0","0.45113333066304523","","",""
"3910","0.3699644117386431","0.0014999999742334087","0.45113333066304523","0","0","0","0.1935616657689631","0","0.45113333066304523","0.4543333331743876","0.43183334668477374","0.4842333296934764","0.0000015873015472029762","0","0.00013333332996505","0.21405650720093572","0","0.47620001435279846","0.430463807510641","0.000066666664982525","0.48676666617393494","0.3731481820554703","0","0.45113333066304523","","",""
"3911","0.3699477449492633","0.0014999999742334087","0.45113333066304523","0","0","0","0.19032833320367598","0","0.45113333066304523","0.4543333331743876","0.43183334668477374","0.4842333296934764","0.0000015873015472029762","0","0.00013333332996505","0.21289142801173183","0","0.47620001435279846","0.4304628550662617","0.000066666664982525","0.48660000165303546","0.3731392712686549","0","0.45113333066304523","","",""
