"Name","_wandb","w_spu_norm"
"Group: IRMv1","","0.7778664827346802"
"Group: IRMv1","","0.804985761642456"
"Group: IRMv1","","0.6720114946365356"
"Group: ERM","","0.7602564692497253"
"Group: ERM","","0.5003007054328918"
"Group: ERM","","0.7408099174499512"
"Group: ERM","","0.39973708987236023"
"Group: ERM","","0.7060291171073914"
"Group: ERM","","0.4793818593025207"
"Group: ERM","","0.7617626190185547"
"Group: ERM","","0.7570887804031372"
"Group: ERM","","0.729112446308136"
"Group: ERM","","0.7345213294029236"
"Group: ERM","","0.6489157676696777"
"Group: ERM","","0.7066356539726257"
"Group: ERM","","0.7296095490455627"
"Group: ERM","","0.7290859818458557"
"Group: ERM","","0.7311274409294128"
"Group: ERM","","0.7617101073265076"
"Group: ERM","","0.7567846179008484"
"Group: ERM","","0.7164970636367798"
"Group: ERM","","0.7342022657394409"
"Group: ERM","","0.5480555295944214"
"Group: ERM","","0.7435387372970581"
"Group: ERM","","0.7172437906265259"
"Group: ERM","","0.6947618722915649"
"Group: ERM","","0.47906264662742615"
"Group: ERM","","0.4088232815265655"
"Group: ERM","","0.6734512448310852"
"Group: ERM","","0.6377529501914978"
"Group: ERM","","0.4102315604686737"
"Group: ERM","","0.725520670413971"
"Group: ERM","","0.7443521618843079"
"Group: ERM","","0.4210436940193176"
"Group: ERM","","0.7592650055885315"
"Group: ERM","","0.47092363238334656"
"Group: ERM","","0.702813982963562"
"Group: ERM","","0.7393542528152466"
"Group: ERM","","0.42721959948539734"
"Group: ERM","","0.4257092475891114"
"Group: ERM","","0.6806574463844299"
"Group: ERM","","0.6070294380187988"
"Group: ERM","","0.5787032842636108"
"Group: ERM","","0.4235927164554596"
"Group: ERM","","0.7573096752166748"
"Group: ERM","","0.4348531365394592"
"Group: ERM","","0.7494356632232666"
"Group: ERM","","0.7268945574760437"
"Group: ERM","","0.6017560958862305"
"Group: ERM","","0.7348080277442932"
"Group: ERM","","0.6088742613792419"
"Group: ERM","","0.7612679600715637"
"Group: ERM","","0.4884714484214782"
"Group: ERM","","0.7589625716209412"
"Group: ERM","","0.7619417309761047"
"Group: ERM","","0.4490348696708679"
"Group: ERM","","0.6309926509857178"
"Group: ERM","","0.743598222732544"
"Group: ERM","","0.7619291543960571"
"Group: ERM","","0.6113139986991882"
"Group: ERM","","0.618708074092865"
"Group: ERM","","0.6094254851341248"
"Group: ERM","","0.7007926106452942"
"Group: ERM","","0.7512232661247253"
"Group: ERM","","0.4582673311233521"
"Group: ERM","","0.5128744840621948"
"Group: ERM","","0.7619809508323669"
"Group: ERM","","0.7579244375228882"
"Group: ERM","","0.7189100384712219"
"Group: ERM","","0.7609621286392212"
"Group: ERM","","0.4725072979927063"
"Group: ERM","","0.7460209131240845"
"Group: ERM","","0.7473163604736328"
"Group: ERM","","0.6796521544456482"
"Group: ERM","","0.7606834173202515"
"Group: ERM","","0.6499791145324707"
"Group: ERM","","0.7128530144691467"
"Group: ERM","","0.7142637372016907"
"Group: ERM","","0.4328228831291199"
"Group: ERM","","0.7197132110595703"
"Group: ERM","","0.6998692750930786"
"Group: ERM","","0.7037549018859863"
"Group: ERM","","0.4535175859928131"
"Group: ERM","","0.7068775296211243"
"Group: ERM","","0.5044993162155151"
"Group: ERM","","0.7516579627990723"
"Group: ERM","","0.7611626386642456"
"Group: ERM","","0.6468724608421326"
"Group: ERM","","0.5509354472160339"
"Group: ERM","","0.49413245916366577"
"Group: ERM","","0.7526654601097107"
"Group: ERM","","0.438920259475708"
"Group: ERM","","0.409121036529541"
"Group: ERM","","0.7299556732177734"
"Group: ERM","","0.7218225598335266"
"Group: ERM","","0.6920484304428101"
"Group: ERM","","0.7453964948654175"
"Group: ERM","","0.4860511422157288"
"Group: ERM","","0.7144304513931274"
"Group: ERM","","0.6842309832572937"
"Group: ERM","","0.6147099137306213"
"Group: ERM","","0.6758000254631042"
"Group: ERM","","0.4052550494670868"
"Group: ANDMask","","6.818411293352256e-7"
"Group: ANDMask","","6.818411293352256e-7"
"Group: ANDMask","","6.818411293352256e-7"
